model_key,patch_label,group,component,layer,norm_depth,recovery,ci_low,ci_high
gemma2_2b_base,hook_resid_mid_L5_definition_target,definition_target,hook_resid_mid,5,0.19230769230769232,0.18878362406985183,0.09845776696376332,0.291947960178715
gemma2_2b_base,hook_resid_mid_L6_definition_target,definition_target,hook_resid_mid,6,0.23076923076923078,0.23555780516069075,0.13713352342909377,0.3550329817487784
gemma2_2b_base,hook_resid_mid_L7_definition_target,definition_target,hook_resid_mid,7,0.2692307692307692,0.22309818890112004,0.1369037615098134,0.3213090090219368
gemma2_2b_base,hook_resid_mid_L8_definition_target,definition_target,hook_resid_mid,8,0.3076923076923077,0.18718523853504765,0.10118093212456358,0.2749440025144903
gemma2_2b_base,hook_resid_mid_L9_definition_target,definition_target,hook_resid_mid,9,0.34615384615384615,0.1679236535454952,0.09019412595870903,0.2536916057929013
gemma2_2b_base,hook_resid_mid_L10_definition_target,definition_target,hook_resid_mid,10,0.38461538461538464,0.1668401693302757,0.10059446968407301,0.24360899800954167
gemma2_2b_base,hook_resid_mid_L11_definition_target,definition_target,hook_resid_mid,11,0.4230769230769231,0.21522345306197685,0.13332192792061245,0.31602473075630616
gemma2_2b_base,hook_resid_mid_L12_definition_target,definition_target,hook_resid_mid,12,0.46153846153846156,0.219381338044698,0.13046831131830414,0.3243486708138242
gemma2_2b_base,hook_resid_mid_L13_definition_target,definition_target,hook_resid_mid,13,0.5,0.25014493905476326,0.16081757305477076,0.3580587984745179
gemma2_2b_base,hook_resid_mid_L14_definition_target,definition_target,hook_resid_mid,14,0.5384615384615384,0.21870901772440463,0.13131945682239282,0.32152762899661685
gemma2_2b_base,hook_resid_mid_L15_definition_target,definition_target,hook_resid_mid,15,0.5769230769230769,0.19557601223526938,0.09109992461636361,0.3130451946429711
gemma2_2b_base,hook_resid_mid_L16_definition_target,definition_target,hook_resid_mid,16,0.6153846153846154,0.1989782812123008,0.10182517197179532,0.315352374710786
gemma2_2b_base,hook_resid_mid_L17_definition_target,definition_target,hook_resid_mid,17,0.6538461538461539,0.18671974475519115,0.09276722513115061,0.2977341281412262
gemma2_2b_base,hook_resid_mid_L18_definition_target,definition_target,hook_resid_mid,18,0.6923076923076923,0.17427038138050494,0.0848051522708654,0.2775942399990106
gemma2_2b_base,hook_resid_mid_L19_definition_target,definition_target,hook_resid_mid,19,0.7307692307692307,0.1759701752302867,0.09261239754721613,0.2736557928812441
gemma2_2b_base,hook_resid_mid_L20_definition_target,definition_target,hook_resid_mid,20,0.7692307692307693,0.1733056897628306,0.09995669191995993,0.26135164634232105
gemma2_2b_base,hook_resid_mid_L21_definition_target,definition_target,hook_resid_mid,21,0.8076923076923077,0.18120232403526337,0.07919018307685495,0.29334367522885313
gemma2_2b_base,hook_resid_mid_L22_definition_target,definition_target,hook_resid_mid,22,0.8461538461538461,0.04605250925751065,0.008292710776086046,0.08915528267106639
gemma2_2b_base,hook_resid_mid_L23_definition_target,definition_target,hook_resid_mid,23,0.8846153846153846,0.012656197918936497,0.005094443571539165,0.023076122835794962
gemma2_2b_base,hook_resid_mid_L24_definition_target,definition_target,hook_resid_mid,24,0.9230769230769231,0.008009399998535302,0.004085092086307473,0.013183540711010253
gemma2_2b_base,hook_resid_mid_L25_definition_target,definition_target,hook_resid_mid,25,0.9615384615384616,0.0,0.0,0.0
gemma2_2b_base,hook_resid_post_L0_definition_target,definition_target,hook_resid_post,0,0.0,0.062359806706307155,0.04359665815244954,0.08164132554116356
gemma2_2b_base,hook_resid_post_L1_definition_target,definition_target,hook_resid_post,1,0.038461538461538464,0.07415853209102945,0.03638973462073735,0.11850873273308278
gemma2_2b_base,hook_resid_post_L2_definition_target,definition_target,hook_resid_post,2,0.07692307692307693,0.08908658041037072,0.024997810308866997,0.16123023593873512
gemma2_2b_base,hook_resid_post_L3_definition_target,definition_target,hook_resid_post,3,0.11538461538461539,0.1316776084797841,0.060084218110474104,0.21647958598638598
gemma2_2b_base,hook_resid_post_L4_definition_target,definition_target,hook_resid_post,4,0.15384615384615385,0.17542018519303337,0.09803910027126156,0.26136327426633044
gemma2_2b_base,hook_resid_post_L5_definition_target,definition_target,hook_resid_post,5,0.19230769230769232,0.18878362406985183,0.09845776696376332,0.291947960178715
gemma2_2b_base,hook_resid_post_L6_definition_target,definition_target,hook_resid_post,6,0.23076923076923078,0.23555780516069075,0.13713352342909377,0.3550329817487784
gemma2_2b_base,hook_resid_post_L7_definition_target,definition_target,hook_resid_post,7,0.2692307692307692,0.22309818890112004,0.1369037615098134,0.3213090090219368
gemma2_2b_base,hook_resid_post_L8_definition_target,definition_target,hook_resid_post,8,0.3076923076923077,0.18718523853504765,0.10118093212456358,0.2749440025144903
gemma2_2b_base,hook_resid_post_L9_definition_target,definition_target,hook_resid_post,9,0.34615384615384615,0.1679236535454952,0.09019412595870903,0.2536916057929013
gemma2_2b_base,hook_resid_post_L10_definition_target,definition_target,hook_resid_post,10,0.38461538461538464,0.1668401693302757,0.10059446968407301,0.24360899800954167
gemma2_2b_base,hook_resid_post_L11_definition_target,definition_target,hook_resid_post,11,0.4230769230769231,0.21522345306197685,0.13332192792061245,0.31602473075630616
gemma2_2b_base,hook_resid_post_L12_definition_target,definition_target,hook_resid_post,12,0.46153846153846156,0.219381338044698,0.13046831131830414,0.3243486708138242
gemma2_2b_base,hook_resid_post_L13_definition_target,definition_target,hook_resid_post,13,0.5,0.25014493905476326,0.16081757305477076,0.3580587984745179
gemma2_2b_base,hook_resid_post_L14_definition_target,definition_target,hook_resid_post,14,0.5384615384615384,0.21870901772440463,0.13131945682239282,0.32152762899661685
gemma2_2b_base,hook_resid_post_L15_definition_target,definition_target,hook_resid_post,15,0.5769230769230769,0.19557601223526938,0.09109992461636361,0.3130451946429711
gemma2_2b_base,hook_resid_post_L16_definition_target,definition_target,hook_resid_post,16,0.6153846153846154,0.1989782812123008,0.10182517197179532,0.315352374710786
gemma2_2b_base,hook_resid_post_L17_definition_target,definition_target,hook_resid_post,17,0.6538461538461539,0.18671974475519115,0.09276722513115061,0.2977341281412262
gemma2_2b_base,hook_resid_post_L18_definition_target,definition_target,hook_resid_post,18,0.6923076923076923,0.17427038138050494,0.0848051522708654,0.2775942399990106
gemma2_2b_base,hook_resid_post_L19_definition_target,definition_target,hook_resid_post,19,0.7307692307692307,0.1759701752302867,0.09261239754721613,0.2736557928812441
gemma2_2b_base,hook_resid_post_L20_definition_target,definition_target,hook_resid_post,20,0.7692307692307693,0.1733056897628306,0.09995669191995993,0.26135164634232105
gemma2_2b_base,hook_resid_post_L21_definition_target,definition_target,hook_resid_post,21,0.8076923076923077,0.18120232403526337,0.07919018307685495,0.29334367522885313
gemma2_2b_base,hook_resid_post_L22_definition_target,definition_target,hook_resid_post,22,0.8461538461538461,0.04605250925751065,0.008292710776086046,0.08915528267106639
gemma2_2b_base,hook_resid_post_L23_definition_target,definition_target,hook_resid_post,23,0.8846153846153846,0.012656197918936497,0.005094443571539165,0.023076122835794962
gemma2_2b_base,hook_resid_post_L24_definition_target,definition_target,hook_resid_post,24,0.9230769230769231,0.008009399998535302,0.004085092086307473,0.013183540711010253
gemma2_2b_base,hook_resid_post_L25_definition_target,definition_target,hook_resid_post,25,0.9615384615384616,0.0,0.0,0.0
gemma2_2b_base,hook_resid_pre_L0_query_word,query_word,hook_resid_pre,0,0.0,0.17175509499746058,0.02229877167304828,0.3106802655512293
gemma2_2b_base,hook_resid_pre_L1_query_word,query_word,hook_resid_pre,1,0.038461538461538464,0.25928477763945856,0.12251049718036677,0.4004844880538509
gemma2_2b_base,hook_resid_pre_L2_query_word,query_word,hook_resid_pre,2,0.07692307692307693,0.24654806135835358,0.11417388963006193,0.3796645384483279
gemma2_2b_base,hook_resid_pre_L3_query_word,query_word,hook_resid_pre,3,0.11538461538461539,0.2760019223558872,0.1473634822804948,0.40909949551721597
gemma2_2b_base,hook_resid_pre_L4_query_word,query_word,hook_resid_pre,4,0.15384615384615385,0.2657267788665232,0.14873808000855887,0.3828053010669648
gemma2_2b_base,hook_resid_pre_L5_query_word,query_word,hook_resid_pre,5,0.19230769230769232,0.28340497346555793,0.15379509578313422,0.41509227571785606
gemma2_2b_base,hook_resid_pre_L6_query_word,query_word,hook_resid_pre,6,0.23076923076923078,0.2414565715689583,0.11560326391729922,0.3679534999064125
gemma2_2b_base,hook_resid_pre_L7_query_word,query_word,hook_resid_pre,7,0.2692307692307692,0.3482027857352357,0.21426960273431972,0.4932308690823126
gemma2_2b_base,hook_resid_pre_L8_query_word,query_word,hook_resid_pre,8,0.3076923076923077,0.333735837102229,0.2060100906864939,0.4659442308401778
gemma2_2b_base,hook_resid_pre_L9_query_word,query_word,hook_resid_pre,9,0.34615384615384615,0.2514388835416746,0.08722292149770784,0.40135214767858557
gemma2_2b_base,hook_resid_pre_L10_query_word,query_word,hook_resid_pre,10,0.38461538461538464,0.2435775660955906,0.08594194949742309,0.394558945074407
gemma2_2b_base,hook_resid_pre_L11_query_word,query_word,hook_resid_pre,11,0.4230769230769231,0.21849223043827,0.0381767876886776,0.36914288361201913
gemma2_2b_base,hook_resid_pre_L12_query_word,query_word,hook_resid_pre,12,0.46153846153846156,0.27785416483829556,0.08229951386217445,0.45485990377346225
gemma2_2b_base,hook_resid_pre_L13_query_word,query_word,hook_resid_pre,13,0.5,0.3025254392202621,0.09251261079875672,0.5069931051792252
gemma2_2b_base,hook_resid_pre_L14_query_word,query_word,hook_resid_pre,14,0.5384615384615384,0.3050847665861923,0.15411437289135144,0.4509420853586212
gemma2_2b_base,hook_resid_pre_L15_query_word,query_word,hook_resid_pre,15,0.5769230769230769,0.2528706176770861,0.10653191860483242,0.39452412308549656
gemma2_2b_base,hook_resid_pre_L16_query_word,query_word,hook_resid_pre,16,0.6153846153846154,0.24581147441887213,0.09971188125579956,0.3962537720523019
gemma2_2b_base,hook_resid_pre_L17_query_word,query_word,hook_resid_pre,17,0.6538461538461539,0.24663118896366984,0.11405558511647178,0.37608749996480384
gemma2_2b_base,hook_resid_pre_L18_query_word,query_word,hook_resid_pre,18,0.6923076923076923,0.21539677563978582,0.07253305676730519,0.3519238488580158
gemma2_2b_base,hook_resid_pre_L19_query_word,query_word,hook_resid_pre,19,0.7307692307692307,0.1665012358488078,0.04126550264837899,0.2775196464465269
gemma2_2b_base,hook_resid_pre_L20_query_word,query_word,hook_resid_pre,20,0.7692307692307693,0.08624120876150233,-0.015520879886276318,0.18208847760124444
gemma2_2b_base,hook_resid_pre_L21_query_word,query_word,hook_resid_pre,21,0.8076923076923077,0.10529687164152489,0.009976044960932955,0.19612849643487526
gemma2_2b_base,hook_resid_pre_L22_query_word,query_word,hook_resid_pre,22,0.8461538461538461,0.07619553460050507,-0.04318210688667179,0.18304316068129103
gemma2_2b_base,hook_resid_pre_L23_query_word,query_word,hook_resid_pre,23,0.8846153846153846,0.10251833983783233,0.04868923483985639,0.162164019974259
gemma2_2b_base,hook_resid_pre_L24_query_word,query_word,hook_resid_pre,24,0.9230769230769231,0.02426448056912235,0.0006261581369769916,0.05021655915720431
gemma2_2b_base,hook_resid_pre_L25_query_word,query_word,hook_resid_pre,25,0.9615384615384616,0.00549606654594515,-0.0018303244848274455,0.013670669103538443
gemma2_2b_base,hook_resid_mid_L0_query_word,query_word,hook_resid_mid,0,0.0,0.25928477763945856,0.12251049718036677,0.4004844880538509
gemma2_2b_base,hook_resid_mid_L1_query_word,query_word,hook_resid_mid,1,0.038461538461538464,0.24654806135835358,0.11417388963006193,0.3796645384483279
gemma2_2b_base,hook_resid_mid_L2_query_word,query_word,hook_resid_mid,2,0.07692307692307693,0.2760019223558872,0.1473634822804948,0.40909949551721597
gemma2_2b_base,hook_resid_mid_L3_query_word,query_word,hook_resid_mid,3,0.11538461538461539,0.2657267788665232,0.14873808000855887,0.3828053010669648
gemma2_2b_base,hook_resid_mid_L4_query_word,query_word,hook_resid_mid,4,0.15384615384615385,0.28340497346555793,0.15379509578313422,0.41509227571785606
gemma2_2b_base,hook_resid_mid_L5_query_word,query_word,hook_resid_mid,5,0.19230769230769232,0.2414565715689583,0.11560326391729922,0.3679534999064125
gemma2_2b_base,hook_resid_mid_L6_query_word,query_word,hook_resid_mid,6,0.23076923076923078,0.3482027857352357,0.21426960273431972,0.4932308690823126
gemma2_2b_base,hook_resid_mid_L7_query_word,query_word,hook_resid_mid,7,0.2692307692307692,0.333735837102229,0.2060100906864939,0.4659442308401778
gemma2_2b_base,hook_resid_mid_L8_query_word,query_word,hook_resid_mid,8,0.3076923076923077,0.2514388835416746,0.08722292149770784,0.40135214767858557
gemma2_2b_base,hook_resid_mid_L9_query_word,query_word,hook_resid_mid,9,0.34615384615384615,0.2435775660955906,0.08594194949742309,0.394558945074407
gemma2_2b_base,hook_resid_mid_L10_query_word,query_word,hook_resid_mid,10,0.38461538461538464,0.21849223043827,0.0381767876886776,0.36914288361201913
gemma2_2b_base,hook_resid_mid_L11_query_word,query_word,hook_resid_mid,11,0.4230769230769231,0.27785416483829556,0.08229951386217445,0.45485990377346225
gemma2_2b_base,hook_resid_mid_L12_query_word,query_word,hook_resid_mid,12,0.46153846153846156,0.3025254392202621,0.09251261079875672,0.5069931051792252
gemma2_2b_base,hook_resid_mid_L13_query_word,query_word,hook_resid_mid,13,0.5,0.3050847665861923,0.15411437289135144,0.4509420853586212
gemma2_2b_base,hook_resid_mid_L14_query_word,query_word,hook_resid_mid,14,0.5384615384615384,0.2528706176770861,0.10653191860483242,0.39452412308549656
gemma2_2b_base,hook_resid_mid_L15_query_word,query_word,hook_resid_mid,15,0.5769230769230769,0.24581147441887213,0.09971188125579956,0.3962537720523019
gemma2_2b_base,hook_resid_mid_L16_query_word,query_word,hook_resid_mid,16,0.6153846153846154,0.24663118896366984,0.11405558511647178,0.37608749996480384
gemma2_2b_base,hook_resid_mid_L17_query_word,query_word,hook_resid_mid,17,0.6538461538461539,0.21539677563978582,0.07253305676730519,0.3519238488580158
gemma2_2b_base,hook_resid_mid_L18_query_word,query_word,hook_resid_mid,18,0.6923076923076923,0.1665012358488078,0.04126550264837899,0.2775196464465269
gemma2_2b_base,hook_resid_mid_L19_query_word,query_word,hook_resid_mid,19,0.7307692307692307,0.08624120876150233,-0.015520879886276318,0.18208847760124444
gemma2_2b_base,hook_resid_mid_L20_query_word,query_word,hook_resid_mid,20,0.7692307692307693,0.10529687164152489,0.009976044960932955,0.19612849643487526
gemma2_2b_base,hook_resid_mid_L21_query_word,query_word,hook_resid_mid,21,0.8076923076923077,0.07619553460050507,-0.04318210688667179,0.18304316068129103
gemma2_2b_base,hook_resid_mid_L22_query_word,query_word,hook_resid_mid,22,0.8461538461538461,0.10251833983783233,0.04868923483985639,0.162164019974259
gemma2_2b_base,hook_resid_mid_L23_query_word,query_word,hook_resid_mid,23,0.8846153846153846,0.02426448056912235,0.0006261581369769916,0.05021655915720431
gemma2_2b_base,hook_resid_mid_L24_query_word,query_word,hook_resid_mid,24,0.9230769230769231,0.00549606654594515,-0.0018303244848274455,0.013670669103538443
gemma2_2b_base,hook_resid_mid_L25_query_word,query_word,hook_resid_mid,25,0.9615384615384616,0.0,0.0,0.0
gemma2_2b_base,hook_resid_post_L0_query_word,query_word,hook_resid_post,0,0.0,0.25928477763945856,0.12251049718036677,0.4004844880538509
gemma2_2b_base,hook_resid_post_L1_query_word,query_word,hook_resid_post,1,0.038461538461538464,0.24654806135835358,0.11417388963006193,0.3796645384483279
gemma2_2b_base,hook_resid_post_L2_query_word,query_word,hook_resid_post,2,0.07692307692307693,0.2760019223558872,0.1473634822804948,0.40909949551721597
gemma2_2b_base,hook_resid_post_L3_query_word,query_word,hook_resid_post,3,0.11538461538461539,0.2657267788665232,0.14873808000855887,0.3828053010669648
gemma2_2b_base,hook_resid_post_L4_query_word,query_word,hook_resid_post,4,0.15384615384615385,0.28340497346555793,0.15379509578313422,0.41509227571785606
gemma2_2b_base,hook_resid_post_L5_query_word,query_word,hook_resid_post,5,0.19230769230769232,0.2414565715689583,0.11560326391729922,0.3679534999064125
gemma2_2b_base,hook_resid_post_L6_query_word,query_word,hook_resid_post,6,0.23076923076923078,0.3482027857352357,0.21426960273431972,0.4932308690823126
gemma2_2b_base,hook_resid_post_L7_query_word,query_word,hook_resid_post,7,0.2692307692307692,0.333735837102229,0.2060100906864939,0.4659442308401778
gemma2_2b_base,hook_resid_post_L8_query_word,query_word,hook_resid_post,8,0.3076923076923077,0.2514388835416746,0.08722292149770784,0.40135214767858557
gemma2_2b_base,hook_resid_post_L9_query_word,query_word,hook_resid_post,9,0.34615384615384615,0.2435775660955906,0.08594194949742309,0.394558945074407
gemma2_2b_base,hook_resid_post_L10_query_word,query_word,hook_resid_post,10,0.38461538461538464,0.21849223043827,0.0381767876886776,0.36914288361201913
gemma2_2b_base,hook_resid_post_L11_query_word,query_word,hook_resid_post,11,0.4230769230769231,0.27785416483829556,0.08229951386217445,0.45485990377346225
gemma2_2b_base,hook_resid_post_L12_query_word,query_word,hook_resid_post,12,0.46153846153846156,0.3025254392202621,0.09251261079875672,0.5069931051792252
gemma2_2b_base,hook_resid_post_L13_query_word,query_word,hook_resid_post,13,0.5,0.3050847665861923,0.15411437289135144,0.4509420853586212
gemma2_2b_base,hook_resid_post_L14_query_word,query_word,hook_resid_post,14,0.5384615384615384,0.2528706176770861,0.10653191860483242,0.39452412308549656
gemma2_2b_base,hook_resid_post_L15_query_word,query_word,hook_resid_post,15,0.5769230769230769,0.24581147441887213,0.09971188125579956,0.3962537720523019
gemma2_2b_base,hook_resid_post_L16_query_word,query_word,hook_resid_post,16,0.6153846153846154,0.24663118896366984,0.11405558511647178,0.37608749996480384
gemma2_2b_base,hook_resid_post_L17_query_word,query_word,hook_resid_post,17,0.6538461538461539,0.21539677563978582,0.07253305676730519,0.3519238488580158
gemma2_2b_base,hook_resid_post_L18_query_word,query_word,hook_resid_post,18,0.6923076923076923,0.1665012358488078,0.04126550264837899,0.2775196464465269
gemma2_2b_base,hook_resid_post_L19_query_word,query_word,hook_resid_post,19,0.7307692307692307,0.08624120876150233,-0.015520879886276318,0.18208847760124444
gemma2_2b_base,hook_resid_post_L20_query_word,query_word,hook_resid_post,20,0.7692307692307693,0.10529687164152489,0.009976044960932955,0.19612849643487526
gemma2_2b_base,hook_resid_post_L21_query_word,query_word,hook_resid_post,21,0.8076923076923077,0.07619553460050507,-0.04318210688667179,0.18304316068129103
gemma2_2b_base,hook_resid_post_L22_query_word,query_word,hook_resid_post,22,0.8461538461538461,0.10251833983783233,0.04868923483985639,0.162164019974259
gemma2_2b_base,hook_resid_post_L23_query_word,query_word,hook_resid_post,23,0.8846153846153846,0.02426448056912235,0.0006261581369769916,0.05021655915720431
gemma2_2b_base,hook_resid_post_L24_query_word,query_word,hook_resid_post,24,0.9230769230769231,0.00549606654594515,-0.0018303244848274455,0.013670669103538443
gemma2_2b_base,hook_resid_post_L25_query_word,query_word,hook_resid_post,25,0.9615384615384616,0.0,0.0,0.0
gemma2_2b_base,hook_resid_pre_L0_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,0,0.0,0.5161008951104664,0.3077475472569412,0.7335887089901382
gemma2_2b_base,hook_resid_pre_L1_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,1,0.038461538461538464,0.46224394350444326,0.25783435003358357,0.6686652377905186
gemma2_2b_base,hook_resid_pre_L2_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,2,0.07692307692307693,0.46792470204504233,0.2508075418378306,0.6867764547034955
gemma2_2b_base,hook_resid_pre_L3_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,3,0.11538461538461539,0.3609916068411634,0.14986473287814284,0.5432414458203442
gemma2_2b_base,hook_resid_pre_L4_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,4,0.15384615384615385,0.2834110363541606,0.06050810161705169,0.4877453272892983
gemma2_2b_base,hook_resid_pre_L5_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,5,0.19230769230769232,0.3552388219843462,0.1279215645636763,0.5942998835755434
gemma2_2b_base,hook_resid_pre_L6_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,6,0.23076923076923078,0.5651281776689686,0.3743765813121979,0.7767653318522559
gemma2_2b_base,hook_resid_pre_L7_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,7,0.2692307692307692,0.5908681732324549,0.4186144157279324,0.7902653948851948
gemma2_2b_base,hook_resid_pre_L8_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,8,0.3076923076923077,0.5750042750367985,0.4088859112009131,0.7837410350650306
gemma2_2b_base,hook_resid_pre_L9_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,9,0.34615384615384615,0.18857167508887934,0.03808648997955706,0.35941769631182424
gemma2_2b_base,hook_resid_pre_L10_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,10,0.38461538461538464,0.2282397105276838,0.08512598560213291,0.3980629899930915
gemma2_2b_base,hook_resid_pre_L11_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,11,0.4230769230769231,0.2757507386819376,0.12856893301693284,0.44685654923334867
gemma2_2b_base,hook_resid_pre_L12_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,12,0.46153846153846156,0.23782768662301468,0.1032458639785241,0.40096183683715036
gemma2_2b_base,hook_resid_pre_L13_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,13,0.5,0.3207254464316979,0.1760820132944754,0.49596130398706334
gemma2_2b_base,hook_resid_pre_L14_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,14,0.5384615384615384,0.33690256185657097,0.22184842077596761,0.4762737434244122
gemma2_2b_base,hook_resid_pre_L15_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,15,0.5769230769230769,0.28971306289168414,0.17383894346993994,0.4376855620186637
gemma2_2b_base,hook_resid_pre_L16_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,16,0.6153846153846154,0.22393599606596568,0.10543663329422305,0.371196283712403
gemma2_2b_base,hook_resid_pre_L17_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,17,0.6538461538461539,0.20967928359787738,0.10457254577871543,0.343543920244826
gemma2_2b_base,hook_resid_pre_L18_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,18,0.6923076923076923,0.20406812221614867,0.09980736429167887,0.335599578396036
gemma2_2b_base,hook_resid_pre_L19_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,19,0.7307692307692307,0.21831866374415426,0.11503314346392576,0.3451201552001824
gemma2_2b_base,hook_resid_pre_L20_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,20,0.7692307692307693,0.23418204569385037,0.1418429108345025,0.3510651025668594
gemma2_2b_base,hook_resid_pre_L21_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,21,0.8076923076923077,0.2248723461806143,0.1388495172692782,0.33733637931356
gemma2_2b_base,hook_resid_pre_L22_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,22,0.8461538461538461,0.21809689408421748,0.11190999745356214,0.3359791538862685
gemma2_2b_base,hook_resid_pre_L23_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,23,0.8846153846153846,0.08958924389936342,0.039766700322333856,0.15203142005776146
gemma2_2b_base,hook_resid_pre_L24_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,24,0.9230769230769231,0.009135192371053265,0.0021234896181939597,0.019007325092960263
gemma2_2b_base,hook_resid_pre_L25_definition_subject__definition_target,definition_subject__definition_target,hook_resid_pre,25,0.9615384615384616,0.008612183188558357,0.004446920774248608,0.01384824968151672
gemma2_2b_base,hook_resid_mid_L0_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,0,0.0,0.46224394350444326,0.25783435003358357,0.6686652377905186
gemma2_2b_base,hook_resid_mid_L1_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,1,0.038461538461538464,0.46792470204504233,0.2508075418378306,0.6867764547034955
gemma2_2b_base,hook_resid_mid_L2_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,2,0.07692307692307693,0.3609916068411634,0.14986473287814284,0.5432414458203442
gemma2_2b_base,hook_resid_mid_L3_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,3,0.11538461538461539,0.2834110363541606,0.06050810161705169,0.4877453272892983
gemma2_2b_base,hook_resid_mid_L4_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,4,0.15384615384615385,0.3552388219843462,0.1279215645636763,0.5942998835755434
gemma2_2b_base,hook_resid_mid_L5_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,5,0.19230769230769232,0.5651281776689686,0.3743765813121979,0.7767653318522559
gemma2_2b_base,hook_resid_mid_L6_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,6,0.23076923076923078,0.5908681732324549,0.4186144157279324,0.7902653948851948
gemma2_2b_base,hook_resid_mid_L7_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,7,0.2692307692307692,0.5750042750367985,0.4088859112009131,0.7837410350650306
gemma2_2b_base,hook_resid_mid_L8_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,8,0.3076923076923077,0.18857167508887934,0.03808648997955706,0.35941769631182424
gemma2_2b_base,hook_resid_mid_L9_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,9,0.34615384615384615,0.2282397105276838,0.08512598560213291,0.3980629899930915
gemma2_2b_base,hook_resid_mid_L10_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,10,0.38461538461538464,0.2757507386819376,0.12856893301693284,0.44685654923334867
gemma2_2b_base,hook_resid_mid_L11_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,11,0.4230769230769231,0.23782768662301468,0.1032458639785241,0.40096183683715036
gemma2_2b_base,hook_resid_mid_L12_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,12,0.46153846153846156,0.3207254464316979,0.1760820132944754,0.49596130398706334
gemma2_2b_base,hook_resid_mid_L13_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,13,0.5,0.33690256185657097,0.22184842077596761,0.4762737434244122
gemma2_2b_base,hook_resid_mid_L14_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,14,0.5384615384615384,0.28971306289168414,0.17383894346993994,0.4376855620186637
gemma2_2b_base,hook_resid_mid_L15_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,15,0.5769230769230769,0.22393599606596568,0.10543663329422305,0.371196283712403
gemma2_2b_base,hook_resid_mid_L16_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,16,0.6153846153846154,0.20967928359787738,0.10457254577871543,0.343543920244826
gemma2_2b_base,hook_resid_mid_L17_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,17,0.6538461538461539,0.20406812221614867,0.09980736429167887,0.335599578396036
gemma2_2b_base,hook_resid_mid_L18_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,18,0.6923076923076923,0.21831866374415426,0.11503314346392576,0.3451201552001824
gemma2_2b_base,hook_resid_mid_L19_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,19,0.7307692307692307,0.23418204569385037,0.1418429108345025,0.3510651025668594
gemma2_2b_base,hook_resid_mid_L20_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,20,0.7692307692307693,0.2248723461806143,0.1388495172692782,0.33733637931356
gemma2_2b_base,hook_resid_mid_L21_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,21,0.8076923076923077,0.21809689408421748,0.11190999745356214,0.3359791538862685
gemma2_2b_base,hook_resid_mid_L22_definition_subject__definition_target,definition_subject__definition_target,hook_resid_mid,22,0.8461538461538461,0.08958924389936342,0.039766700322333856,0.15203142005776146
