model_key,scan_type,component_type,layer,head,name,recovery,target_delta,distractor_delta,is_nondegenerate_component
gemma2_2b_base,writer_source_positions,attn_head,17,0,L17H0,0.007362988022013208,0.020507901906967163,-0.00690828263759613,True
gemma2_2b_base,writer_source_positions,attn_head,17,1,L17H1,-0.011019169973342098,-0.08733624219894409,-0.04630616307258606,True
gemma2_2b_base,writer_source_positions,attn_head,17,2,L17H2,-0.0178371543338108,-0.1572417914867401,-0.09082485735416412,True
gemma2_2b_base,writer_source_positions,attn_head,17,3,L17H3,-0.010470332485209254,0.028139889240264893,0.06712636351585388,True
gemma2_2b_base,writer_source_positions,attn_head,17,4,L17H4,-0.01988672283022523,-0.26455962657928467,-0.190511092543602,True
gemma2_2b_base,writer_source_positions,attn_head,17,5,L17H5,0.007787222144118344,0.08371978998184204,0.05472394824028015,True
gemma2_2b_base,writer_source_positions,attn_head,17,6,L17H6,-0.016295371766924634,-0.16563990712165833,-0.10496382415294647,True
gemma2_2b_base,writer_source_positions,attn_head,17,7,L17H7,0.021565018437384308,0.13627228140830994,0.055974602699279785,True
gemma2_2b_base,writer_source_positions,mlp,17,-1,L17MLP,-0.02915988493557871,-0.22812047600746155,-0.1195431798696518,True
gemma2_2b_base,writer_source_positions,attn_head,18,0,L18H0,0.0030758094386489497,-0.06435564160346985,-0.07580845057964325,True
gemma2_2b_base,writer_source_positions,attn_head,18,1,L18H1,0.01193328549454102,0.053138166666030884,0.008704409003257751,True
gemma2_2b_base,writer_source_positions,attn_head,18,2,L18H2,0.001805524223961264,0.07577043771743774,0.06904754042625427,True
gemma2_2b_base,writer_source_positions,attn_head,18,3,L18H3,-0.002798437287461238,-0.060116320848464966,-0.04969628155231476,True
gemma2_2b_base,writer_source_positions,attn_head,18,4,L18H4,0.01646634122361258,0.17935705184936523,0.11804439127445221,True
gemma2_2b_base,writer_source_positions,attn_head,18,5,L18H5,0.02367495169398508,-0.07220664620399475,-0.1603606641292572,True
gemma2_2b_base,writer_source_positions,attn_head,18,6,L18H6,0.016947314378462475,0.0222337543964386,-0.0408698171377182,True
gemma2_2b_base,writer_source_positions,attn_head,18,7,L18H7,-0.005131172695919244,-0.004662215709686279,0.014443814754486084,True
gemma2_2b_base,writer_source_positions,mlp,18,-1,L18MLP,-0.04956595120179058,-0.40656426548957825,-0.22200468182563782,True
gemma2_2b_base,writer_source_positions,attn_head,19,0,L19H0,0.015008254532789603,0.059657007455825806,0.0037735700607299805,True
gemma2_2b_base,writer_source_positions,attn_head,19,1,L19H1,-0.006117234495202894,0.0044963061809539795,0.02727392315864563,True
gemma2_2b_base,writer_source_positions,attn_head,19,2,L19H2,-0.006733520118325175,-0.0627758800983429,-0.037703514099121094,True
gemma2_2b_base,writer_source_positions,attn_head,19,3,L19H3,-0.0021687052579330898,-0.0034331977367401123,0.004642024636268616,True
gemma2_2b_base,writer_source_positions,attn_head,19,4,L19H4,0.0029411292716301756,-0.06930601596832275,-0.0802573412656784,True
gemma2_2b_base,writer_source_positions,attn_head,19,5,L19H5,-0.0035664111809430485,-0.019390642642974854,-0.006111040711402893,True
gemma2_2b_base,writer_source_positions,attn_head,19,6,L19H6,0.001311216716092215,-0.006287992000579834,-0.011170312762260437,True
gemma2_2b_base,writer_source_positions,attn_head,19,7,L19H7,0.007223001326752118,0.04249182343482971,0.01559688150882721,True
gemma2_2b_base,writer_source_positions,mlp,19,-1,L19MLP,-0.03076434536470556,-0.43029555678367615,-0.315744012594223,True
gemma2_2b_base,writer_source_positions,attn_head,20,0,L20H0,-0.007950692027709682,-0.05083274841308594,-0.02122819423675537,True
gemma2_2b_base,writer_source_positions,attn_head,20,1,L20H1,0.024085059085550718,0.13702014088630676,0.04733906686306,True
gemma2_2b_base,writer_source_positions,attn_head,20,2,L20H2,-0.008084875958301574,0.10788348317146301,0.1379876732826233,True
gemma2_2b_base,writer_source_positions,attn_head,20,3,L20H3,-0.004202802383167436,0.0205058753490448,0.0361550897359848,True
gemma2_2b_base,writer_source_positions,attn_head,20,4,L20H4,-0.00023965818274458684,0.016276568174362183,0.01716896891593933,True
gemma2_2b_base,writer_source_positions,attn_head,20,5,L20H5,-0.00596396947361601,-0.0333179235458374,-0.011110961437225342,True
gemma2_2b_base,writer_source_positions,attn_head,20,6,L20H6,0.032480074806840974,0.2911924719810486,0.17025244235992432,True
gemma2_2b_base,writer_source_positions,attn_head,20,7,L20H7,-0.004719912755233103,0.052173912525177,0.06974861025810242,True
gemma2_2b_base,writer_source_positions,mlp,20,-1,L20MLP,-0.01360939606065914,-0.20251482725143433,-0.15184001624584198,True
gemma2_2b_base,writer_source_positions,attn_head,21,0,L21H0,-0.0020206267073884683,0.004479020833969116,0.0120028555393219,True
gemma2_2b_base,writer_source_positions,attn_head,21,1,L21H1,-0.006208429944362692,-0.09613406658172607,-0.07301685214042664,True
gemma2_2b_base,writer_source_positions,attn_head,21,2,L21H2,-0.0016932787457256135,-0.03215101361274719,-0.025846049189567566,True
gemma2_2b_base,writer_source_positions,attn_head,21,3,L21H3,0.005136431201281539,-0.03959083557128906,-0.058716386556625366,True
gemma2_2b_base,writer_source_positions,attn_head,21,4,L21H4,0.0026393134745117965,0.01897910237312317,0.00915159285068512,True
gemma2_2b_base,writer_source_positions,attn_head,21,5,L21H5,0.00568873434058923,0.15477076172828674,0.13358870148658752,True
gemma2_2b_base,writer_source_positions,attn_head,21,6,L21H6,0.01608881735614116,0.07473036646842957,0.014823436737060547,True
gemma2_2b_base,writer_source_positions,attn_head,21,7,L21H7,0.0018446468635516706,0.05276191234588623,0.0458933562040329,True
gemma2_2b_base,writer_source_positions,mlp,21,-1,L21MLP,-0.02207649412486085,0.016865849494934082,0.09906801581382751,True
gemma2_2b_base,writer_source_positions,attn_head,22,0,L22H0,-0.005502869787281452,0.010402083396911621,0.030892103910446167,True
gemma2_2b_base,writer_source_positions,attn_head,22,1,L22H1,0.007440056740633507,-0.02454182505607605,-0.05224496126174927,True
gemma2_2b_base,writer_source_positions,attn_head,22,2,L22H2,-0.004936183795407484,0.03028455376625061,0.04866454005241394,True
gemma2_2b_base,writer_source_positions,attn_head,22,3,L22H3,-0.008014266317044093,-0.034404873847961426,-0.004563614726066589,True
gemma2_2b_base,writer_source_positions,attn_head,22,4,L22H4,0.0032730233992683475,0.0324670672416687,0.02027994394302368,True
gemma2_2b_base,writer_source_positions,attn_head,22,5,L22H5,-0.015175134040862428,0.035016804933547974,0.09152166545391083,True
gemma2_2b_base,writer_source_positions,attn_head,22,6,L22H6,-0.010375039083621,0.02756476402282715,0.06619641184806824,True
gemma2_2b_base,writer_source_positions,attn_head,22,7,L22H7,0.0028092824545326374,0.048799216747283936,0.03833882510662079,True
gemma2_2b_base,writer_source_positions,mlp,22,-1,L22MLP,-0.012172735578138848,-0.10250380635261536,-0.057178422808647156,True
gemma2_2b_base,writer_source_positions,attn_head,23,0,L23H0,-0.00026163665416751154,0.0023285746574401855,0.0033027827739715576,True
gemma2_2b_base,writer_source_positions,attn_head,23,1,L23H1,-0.0020407803093705967,-0.02249765396118164,-0.014898762106895447,True
gemma2_2b_base,writer_source_positions,attn_head,23,2,L23H2,1.9969514275381362e-05,0.0046758949756622314,0.0046015530824661255,True
gemma2_2b_base,writer_source_positions,attn_head,23,3,L23H3,2.0281662995517584e-05,0.014884233474731445,0.01480872929096222,True
gemma2_2b_base,writer_source_positions,attn_head,23,4,L23H4,-0.0012351084550723346,-0.007963687181472778,-0.0033647269010543823,True
gemma2_2b_base,writer_source_positions,attn_head,23,5,L23H5,0.0011500039078618618,-0.00663873553276062,-0.010920777916908264,True
gemma2_2b_base,writer_source_positions,attn_head,23,6,L23H6,0.0005044163241134606,-0.02352195978164673,-0.02540014684200287,True
gemma2_2b_base,writer_source_positions,attn_head,23,7,L23H7,0.0010034460818512372,0.002924501895904541,-0.0008118152618408203,True
gemma2_2b_base,writer_source_positions,mlp,23,-1,L23MLP,0.004167545585418717,-0.023692041635513306,-0.03920993208885193,True
gemma2_2b_base,writer_source_positions,attn_head,24,0,L24H0,0.00012265043557352465,0.0011015534400939941,0.000644877552986145,True
gemma2_2b_base,writer_source_positions,attn_head,24,1,L24H1,0.0001634218607113173,0.00013425946235656738,-0.0004742145538330078,True
gemma2_2b_base,writer_source_positions,attn_head,24,2,L24H2,1.1517487391692897e-05,-0.006840229034423828,-0.006883099675178528,True
gemma2_2b_base,writer_source_positions,attn_head,24,3,L24H3,0.00010599450001958933,0.005481153726577759,0.005086496472358704,True
gemma2_2b_base,writer_source_positions,attn_head,24,4,L24H4,0.0007650444978005321,-0.0056171417236328125,-0.008465796709060669,True
gemma2_2b_base,writer_source_positions,attn_head,24,5,L24H5,0.0006055525094375965,-0.0022512078285217285,-0.004505977034568787,True
gemma2_2b_base,writer_source_positions,attn_head,24,6,L24H6,-9.025900299938903e-05,-0.0012804269790649414,-0.0009443163871765137,True
gemma2_2b_base,writer_source_positions,attn_head,24,7,L24H7,-0.00019737403688613404,0.005721956491470337,0.006456896662712097,True
gemma2_2b_base,writer_source_positions,mlp,24,-1,L24MLP,-0.0002510956320029115,-0.012728005647659302,-0.01179303228855133,True
gemma2_2b_base,writer_source_positions,attn_head,25,0,L25H0,0.0,0.0,0.0,True
gemma2_2b_base,writer_source_positions,attn_head,25,1,L25H1,0.0,0.0,0.0,True
gemma2_2b_base,writer_source_positions,attn_head,25,2,L25H2,0.0,0.0,0.0,True
gemma2_2b_base,writer_source_positions,attn_head,25,3,L25H3,0.0,0.0,0.0,True
gemma2_2b_base,writer_source_positions,attn_head,25,4,L25H4,0.0,0.0,0.0,True
gemma2_2b_base,writer_source_positions,attn_head,25,5,L25H5,0.0,0.0,0.0,True
gemma2_2b_base,writer_source_positions,attn_head,25,6,L25H6,0.0,0.0,0.0,True
gemma2_2b_base,writer_source_positions,attn_head,25,7,L25H7,0.0,0.0,0.0,True
gemma2_2b_base,writer_source_positions,mlp,25,-1,L25MLP,0.0,0.0,0.0,True
gemma2_2b_base,reader_final_position,attn_head,12,0,L12H0,0.03491836050367837,0.5111664533615112,0.3811473846435547,True
gemma2_2b_base,reader_final_position,attn_head,12,1,L12H1,-0.025785061034479268,-0.22730571031570435,-0.1312946230173111,True
gemma2_2b_base,reader_final_position,attn_head,12,2,L12H2,0.027001304501516703,0.5268269777297974,0.4262872040271759,True
gemma2_2b_base,reader_final_position,attn_head,12,3,L12H3,0.007857271518442246,-0.1650935709476471,-0.1943502277135849,True
gemma2_2b_base,reader_final_position,attn_head,12,4,L12H4,0.01717426250562818,0.024204939603805542,-0.03974367678165436,True
gemma2_2b_base,reader_final_position,attn_head,12,5,L12H5,-0.010571988918400282,0.24324971437454224,0.28261470794677734,True
gemma2_2b_base,reader_final_position,attn_head,12,6,L12H6,0.014654341914661822,0.07359611988067627,0.019030481576919556,True
gemma2_2b_base,reader_final_position,attn_head,12,7,L12H7,-0.04713788237267764,-0.26897796988487244,-0.09345932304859161,True
gemma2_2b_base,reader_final_position,mlp,12,-1,L12MLP,-0.047078293982384965,-0.03400033712387085,0.14129644632339478,True
gemma2_2b_base,reader_final_position,attn_head,13,0,L13H0,-0.005294986743484066,0.047250598669052124,0.06696656346321106,True
gemma2_2b_base,reader_final_position,attn_head,13,1,L13H1,0.01871916655971571,0.10937318205833435,0.039672091603279114,True
gemma2_2b_base,reader_final_position,attn_head,13,2,L13H2,-0.006778997785705021,0.03574573993682861,0.060987457633018494,True
gemma2_2b_base,reader_final_position,attn_head,13,3,L13H3,0.0063431021075681295,-0.027663439512252808,-0.051282063126564026,True
gemma2_2b_base,reader_final_position,attn_head,13,4,L13H4,0.02116461967139624,0.44996947050094604,0.3711627125740051,True
gemma2_2b_base,reader_final_position,attn_head,13,5,L13H5,0.0033988433449232552,-0.07323122024536133,-0.08588685095310211,True
gemma2_2b_base,reader_final_position,attn_head,13,6,L13H6,-0.0012345721995787673,0.0016705691814422607,0.006267532706260681,True
gemma2_2b_base,reader_final_position,attn_head,13,7,L13H7,-0.03733626048794688,-0.1781303584575653,-0.03910820186138153,True
gemma2_2b_base,reader_final_position,mlp,13,-1,L13MLP,-0.06018254137001033,-0.37975066900253296,-0.155660018324852,True
gemma2_2b_base,reader_final_position,attn_head,14,0,L14H0,-0.025509049531558817,-0.00787365436553955,0.08710968494415283,True
gemma2_2b_base,reader_final_position,attn_head,14,1,L14H1,0.007434374033164361,-0.1761496663093567,-0.20383167266845703,True
gemma2_2b_base,reader_final_position,attn_head,14,2,L14H2,0.11651676924954125,0.4811643958091736,0.0473124235868454,True
gemma2_2b_base,reader_final_position,attn_head,14,3,L14H3,-0.11339847556970042,0.035665154457092285,0.45790615677833557,True
gemma2_2b_base,reader_final_position,attn_head,14,4,L14H4,-0.03743221820604209,-0.44492796063423157,-0.3055484890937805,True
gemma2_2b_base,reader_final_position,attn_head,14,5,L14H5,0.02030901202568952,0.41238972544670105,0.3367688059806824,True
gemma2_2b_base,reader_final_position,attn_head,14,6,L14H6,0.019136109207870997,0.2501242458820343,0.17887067794799805,True
gemma2_2b_base,reader_final_position,attn_head,14,7,L14H7,0.020413341732535048,-0.04284822940826416,-0.11885760724544525,True
gemma2_2b_base,reader_final_position,mlp,14,-1,L14MLP,-0.0649102618451535,-0.7137166261672974,-0.47202226519584656,True
gemma2_2b_base,reader_final_position,attn_head,15,0,L15H0,-0.02756763832560385,0.24724683165550232,0.3498953878879547,True
gemma2_2b_base,reader_final_position,attn_head,15,1,L15H1,-0.02613129799561703,-0.24970853328704834,-0.15240822732448578,True
gemma2_2b_base,reader_final_position,attn_head,15,2,L15H2,-0.0077488798763282775,-0.08225682377815247,-0.05340372025966644,True
gemma2_2b_base,reader_final_position,attn_head,15,3,L15H3,0.021842750760172176,0.19625720381736755,0.11492539942264557,True
gemma2_2b_base,reader_final_position,attn_head,15,4,L15H4,-0.020408003189039386,-0.08189365267753601,-0.0059041231870651245,True
gemma2_2b_base,reader_final_position,attn_head,15,5,L15H5,0.03498197881398613,0.27385058999061584,0.1435946673154831,True
gemma2_2b_base,reader_final_position,attn_head,15,6,L15H6,-0.0483836799204613,-0.5221222639083862,-0.34196484088897705,True
gemma2_2b_base,reader_final_position,attn_head,15,7,L15H7,0.1018692465838424,0.38451477885246277,0.005203068256378174,True
gemma2_2b_base,reader_final_position,mlp,15,-1,L15MLP,-0.054147618091163356,-0.18669429421424866,0.014925211668014526,True
gemma2_2b_base,reader_final_position,attn_head,16,0,L16H0,0.00833560341489099,-0.03653067350387573,-0.06756840646266937,True
gemma2_2b_base,reader_final_position,attn_head,16,1,L16H1,0.00540976943054749,-0.07569858431816101,-0.09584194421768188,True
gemma2_2b_base,reader_final_position,attn_head,16,2,L16H2,-0.11372254196789518,-0.44985973834991455,-0.026412084698677063,True
gemma2_2b_base,reader_final_position,attn_head,16,3,L16H3,0.00820293220501976,-0.28116342425346375,-0.31170713901519775,True
gemma2_2b_base,reader_final_position,attn_head,16,4,L16H4,0.05266858942274457,-0.002090752124786377,-0.19820305705070496,True
gemma2_2b_base,reader_final_position,attn_head,16,5,L16H5,-0.01284416747515186,0.06181752681732178,0.10964298248291016,True
gemma2_2b_base,reader_final_position,attn_head,16,6,L16H6,-0.01433439748033553,-0.07982978224754333,-0.026455402374267578,True
gemma2_2b_base,reader_final_position,attn_head,16,7,L16H7,0.020532382448293664,0.11978533864021301,0.04333271086215973,True
gemma2_2b_base,reader_final_position,mlp,16,-1,L16MLP,-0.044529751754926114,-0.0407237708568573,0.12508346140384674,True
gemma2_2b_base,reader_final_position,attn_head,17,0,L17H0,0.007987477553805735,0.19765791296958923,0.1679164320230484,True
gemma2_2b_base,reader_final_position,attn_head,17,1,L17H1,0.003518716457268901,-0.0771448016166687,-0.09024678170681,True
gemma2_2b_base,reader_final_position,attn_head,17,2,L17H2,-6.335018256097935e-05,0.22844359278678894,0.22867949306964874,True
gemma2_2b_base,reader_final_position,attn_head,17,3,L17H3,-0.013545597664551299,-0.3059598505496979,-0.25552257895469666,True
gemma2_2b_base,reader_final_position,attn_head,17,4,L17H4,-0.02560806470634869,-0.3294009566307068,-0.23404890298843384,True
gemma2_2b_base,reader_final_position,attn_head,17,5,L17H5,0.025058827027549007,0.07451900839805603,-0.018787920475006104,True
gemma2_2b_base,reader_final_position,attn_head,17,6,L17H6,-0.028819914960283678,-0.23715826869010925,-0.12984684109687805,True
gemma2_2b_base,reader_final_position,attn_head,17,7,L17H7,0.006685585280250923,0.08366146683692932,0.05876760184764862,True
gemma2_2b_base,reader_final_position,mlp,17,-1,L17MLP,0.022729461224505802,0.160871684551239,0.07623821496963501,True
gemma2_2b_base,reader_final_position,attn_head,18,0,L18H0,0.019756108600381565,0.007518380880355835,-0.06604377925395966,True
gemma2_2b_base,reader_final_position,attn_head,18,1,L18H1,-0.006327014442761109,-0.08986616134643555,-0.06630741059780121,True
gemma2_2b_base,reader_final_position,attn_head,18,2,L18H2,-0.0021036822783847137,0.04242005944252014,0.05025315284729004,True
gemma2_2b_base,reader_final_position,attn_head,18,3,L18H3,-0.0065648477560648994,-0.1530633270740509,-0.1286190152168274,True
gemma2_2b_base,reader_final_position,attn_head,18,4,L18H4,0.02273440758114796,0.123070627450943,0.038418710231781006,True
gemma2_2b_base,reader_final_position,attn_head,18,5,L18H5,-0.01117423585292977,-0.0706765353679657,-0.029069095849990845,True
gemma2_2b_base,reader_final_position,attn_head,18,6,L18H6,0.0028014467212758845,0.08292233943939209,0.0724911093711853,True
gemma2_2b_base,reader_final_position,attn_head,18,7,L18H7,0.013809099207226292,-0.27159273624420166,-0.3230111002922058,True
gemma2_2b_base,reader_final_position,mlp,18,-1,L18MLP,0.008482465385808415,-0.17629721760749817,-0.20788177847862244,True
gemma2_2b_base,reader_final_position,attn_head,19,0,L19H0,0.01057600683269537,0.028199613094329834,-0.011180296540260315,True
gemma2_2b_base,reader_final_position,attn_head,19,1,L19H1,0.017899351967251276,0.26383182406425476,0.19718331098556519,True
gemma2_2b_base,reader_final_position,attn_head,19,2,L19H2,0.0068659352061696275,-0.05346527695655823,-0.07903067767620087,True
gemma2_2b_base,reader_final_position,attn_head,19,3,L19H3,0.011234256449142629,0.0834079384803772,0.04157702624797821,True
gemma2_2b_base,reader_final_position,attn_head,19,4,L19H4,0.003035974459671566,-0.06338375806808472,-0.07468822598457336,True
gemma2_2b_base,reader_final_position,attn_head,19,5,L19H5,-0.01638003610440158,0.2348117232322693,0.295803040266037,True
gemma2_2b_base,reader_final_position,attn_head,19,6,L19H6,0.006957026605756047,-0.04929792881011963,-0.07520252466201782,True
gemma2_2b_base,reader_final_position,attn_head,19,7,L19H7,0.003633987376945872,0.04878389835357666,0.035252705216407776,True
gemma2_2b_base,reader_final_position,mlp,19,-1,L19MLP,-0.00041876351568941505,-0.11789271235466003,-0.11633342504501343,True
gemma2_2b_base,reader_final_position,attn_head,20,0,L20H0,0.0016392690133287104,-0.02026715874671936,-0.026371002197265625,True
gemma2_2b_base,reader_final_position,attn_head,20,1,L20H1,0.01296872281829955,-0.01732495427131653,-0.06561419367790222,True
gemma2_2b_base,reader_final_position,attn_head,20,2,L20H2,-0.03166327765200452,-0.18315637111663818,-0.06525765359401703,True
gemma2_2b_base,reader_final_position,attn_head,20,3,L20H3,0.033413471514368305,0.16641244292259216,0.04199688136577606,True
gemma2_2b_base,reader_final_position,attn_head,20,4,L20H4,0.0013180119536151803,0.0370958149433136,0.03218819200992584,True
gemma2_2b_base,reader_final_position,attn_head,20,5,L20H5,-0.001791525554435155,0.0064897239208221436,0.013160496950149536,True
gemma2_2b_base,reader_final_position,attn_head,20,6,L20H6,-0.004308300646760142,-0.07917696237564087,-0.06313493847846985,True
gemma2_2b_base,reader_final_position,attn_head,20,7,L20H7,0.039934890579267586,0.30639421939849854,0.15769605338573456,True
gemma2_2b_base,reader_final_position,mlp,20,-1,L20MLP,0.02221183860838658,-0.10805612802505493,-0.1907622367143631,True
gemma2_2b_base,reader_final_position,attn_head,21,0,L21H0,0.0033379983559367024,0.09659120440483093,0.08416211605072021,True
gemma2_2b_base,reader_final_position,attn_head,21,1,L21H1,0.0026530160029444427,0.14949217438697815,0.13961365818977356,True
gemma2_2b_base,reader_final_position,attn_head,21,2,L21H2,-0.007862906203031372,-0.061149805784225464,-0.03187215328216553,True
gemma2_2b_base,reader_final_position,attn_head,21,3,L21H3,0.004285329702483451,-0.14315885305404663,-0.15911534428596497,True
gemma2_2b_base,reader_final_position,attn_head,21,4,L21H4,0.013403345890115886,0.06474488973617554,0.014837339520454407,True
gemma2_2b_base,reader_final_position,attn_head,21,5,L21H5,-0.04269793500415338,0.15759822726249695,0.31658464670181274,True
gemma2_2b_base,reader_final_position,attn_head,21,6,L21H6,0.0011394788933239352,0.03924572467803955,0.035002872347831726,True
gemma2_2b_base,reader_final_position,attn_head,21,7,L21H7,0.015191005602709355,0.07916861772537231,0.02260468900203705,True
gemma2_2b_base,reader_final_position,mlp,21,-1,L21MLP,0.014012203974461592,-0.2111719846725464,-0.2633466422557831,True
gemma2_2b_base,reader_final_position,attn_head,22,0,L22H0,-0.24001808221509055,-0.7013380527496338,0.19237299263477325,True
gemma2_2b_base,reader_final_position,attn_head,22,1,L22H1,0.3109964671568122,0.1981533169746399,-0.9598467946052551,True
gemma2_2b_base,reader_final_position,attn_head,22,2,L22H2,0.0016632244266458311,-0.03415653109550476,-0.040349557995796204,True
gemma2_2b_base,reader_final_position,attn_head,22,3,L22H3,0.010721780284998985,-0.15274852514266968,-0.19267122447490692,True
gemma2_2b_base,reader_final_position,attn_head,22,4,L22H4,0.008278656282999472,0.11979642510414124,0.08897073566913605,True
gemma2_2b_base,reader_final_position,attn_head,22,5,L22H5,-0.03948492819919122,-0.40920141339302063,-0.2621786594390869,True
gemma2_2b_base,reader_final_position,attn_head,22,6,L22H6,-0.01765845319343948,0.0010174214839935303,0.06676897406578064,True
gemma2_2b_base,reader_final_position,attn_head,22,7,L22H7,0.08387907534665816,0.2952103018760681,-0.017114713788032532,True
gemma2_2b_base,reader_final_position,mlp,22,-1,L22MLP,0.05330185113395426,0.05457884073257446,-0.14389140903949738,True
gemma2_2b_base,reader_final_position,attn_head,23,0,L23H0,0.012285429269921362,0.14653989672660828,0.10079491138458252,True
gemma2_2b_base,reader_final_position,attn_head,23,1,L23H1,-0.01206262711806413,-0.06450340151786804,-0.019588008522987366,True
gemma2_2b_base,reader_final_position,attn_head,23,2,L23H2,0.0023940766338714416,0.040217429399490356,0.03130306303501129,True
gemma2_2b_base,reader_final_position,attn_head,23,3,L23H3,-0.010784666246386429,0.005718439817428589,0.04587532579898834,True
gemma2_2b_base,reader_final_position,attn_head,23,4,L23H4,0.013243565764472826,-0.04776492714881897,-0.09707751870155334,True
gemma2_2b_base,reader_final_position,attn_head,23,5,L23H5,0.012970475653420315,-0.03185567259788513,-0.08015143871307373,True
gemma2_2b_base,reader_final_position,attn_head,23,6,L23H6,0.03237829831644989,-0.3186917304992676,-0.4392527937889099,True
gemma2_2b_base,reader_final_position,attn_head,23,7,L23H7,0.10240853552266442,-0.1503647267818451,-0.5316844582557678,True
gemma2_2b_base,reader_final_position,mlp,23,-1,L23MLP,-0.028867633695397837,0.14227262139320374,0.24976173043251038,True
gemma2_2b_base,reader_final_position,attn_head,24,0,L24H0,0.0016156657677984098,0.0249863862991333,0.018970444798469543,True
gemma2_2b_base,reader_final_position,attn_head,24,1,L24H1,0.03711001669635481,-0.12268328666687012,-0.2608630061149597,True
gemma2_2b_base,reader_final_position,attn_head,24,2,L24H2,-0.04941989761602018,0.10086008906364441,0.28487586975097656,True
gemma2_2b_base,reader_final_position,attn_head,24,3,L24H3,0.07035446368067602,-0.00795668363571167,-0.2699226140975952,True
gemma2_2b_base,reader_final_position,attn_head,24,4,L24H4,-0.011597453490741129,-0.06214073300361633,-0.018957406282424927,True
gemma2_2b_base,reader_final_position,attn_head,24,5,L24H5,0.055207463043692534,0.04897221922874451,-0.15659360587596893,True
gemma2_2b_base,reader_final_position,attn_head,24,6,L24H6,-0.007322424696022173,0.05038556456565857,0.0776507556438446,True
gemma2_2b_base,reader_final_position,attn_head,24,7,L24H7,-0.039648994366876154,0.15832561254501343,0.3059592843055725,True
gemma2_2b_base,reader_final_position,mlp,24,-1,L24MLP,-0.0541227542450325,0.789969801902771,0.991496741771698,True
gemma2_2b_base,reader_final_position,attn_head,25,0,L25H0,0.0022084121758970845,-0.0412219762802124,-0.0494450181722641,True
gemma2_2b_base,reader_final_position,attn_head,25,1,L25H1,0.01148512797437211,0.05392184853553772,0.011156797409057617,True
gemma2_2b_base,reader_final_position,attn_head,25,2,L25H2,0.04895350740906998,-0.09366032481193542,-0.2759394347667694,True
gemma2_2b_base,reader_final_position,attn_head,25,3,L25H3,-0.0076373347317596,0.12890926003456116,0.15734700858592987,True
gemma2_2b_base,reader_final_position,attn_head,25,4,L25H4,0.07377421298603506,0.22381046414375305,-0.05088894069194794,True
gemma2_2b_base,reader_final_position,attn_head,25,5,L25H5,-0.07328212253446031,-0.05379319190979004,0.21907392144203186,True
gemma2_2b_base,reader_final_position,attn_head,25,6,L25H6,0.07897641952531864,-0.3876414895057678,-0.6817113757133484,True
gemma2_2b_base,reader_final_position,attn_head,25,7,L25H7,-0.011739433135523088,0.13689133524894714,0.18060331046581268,True
gemma2_2b_base,reader_final_position,mlp,25,-1,L25MLP,-0.017168235634185552,0.06584057211875916,0.1297667771577835,True
gemma2_2b_instruct,writer_source_positions,attn_head,2,0,L2H0,0.017602895294915474,0.008966649882495403,-0.05547967553138733,True
gemma2_2b_instruct,writer_source_positions,attn_head,2,1,L2H1,-0.01148227446398995,-0.015494891442358494,0.026542892679572105,True
gemma2_2b_instruct,writer_source_positions,attn_head,2,2,L2H2,-0.010757268308463845,-0.04070935770869255,-0.0013259564293548465,True
gemma2_2b_instruct,writer_source_positions,attn_head,2,3,L2H3,-0.013309198061082746,-0.0004738399002235383,0.04825260862708092,True
gemma2_2b_instruct,writer_source_positions,attn_head,2,4,L2H4,-0.03305784420466505,-0.012855291366577148,0.10817309468984604,True
gemma2_2b_instruct,writer_source_positions,attn_head,2,5,L2H5,-0.3197440834280054,-0.20612147450447083,0.9644984006881714,True
gemma2_2b_instruct,writer_source_positions,attn_head,2,6,L2H6,0.01108242633371487,-0.004225220065563917,-0.04479942470788956,True
gemma2_2b_instruct,writer_source_positions,attn_head,2,7,L2H7,0.04243468289380237,0.03164941817522049,-0.12370916455984116,True
gemma2_2b_instruct,writer_source_positions,mlp,2,-1,L2MLP,-0.29148239800943365,-0.33656546473503113,0.7305850982666016,True
gemma2_2b_instruct,writer_source_positions,attn_head,3,0,L3H0,0.031564967764709684,0.030779702588915825,-0.08478337526321411,True
gemma2_2b_instruct,writer_source_positions,attn_head,3,1,L3H1,-0.026134126822551847,-0.332510381937027,-0.236830472946167,True
gemma2_2b_instruct,writer_source_positions,attn_head,3,2,L3H2,0.0676272873798147,0.07177148759365082,-0.17581988871097565,True
gemma2_2b_instruct,writer_source_positions,attn_head,3,3,L3H3,0.005020196540240884,-0.012296779081225395,-0.030676471069455147,True
gemma2_2b_instruct,writer_source_positions,attn_head,3,4,L3H4,-0.0015836842016957993,-0.007319245953112841,-0.0015212510479614139,True
gemma2_2b_instruct,writer_source_positions,attn_head,3,5,L3H5,0.005391023585304243,-0.020696673542261124,-0.04043392464518547,True
gemma2_2b_instruct,writer_source_positions,attn_head,3,6,L3H6,0.006188003334592033,-0.005845819134265184,-0.028500905260443687,True
gemma2_2b_instruct,writer_source_positions,attn_head,3,7,L3H7,0.023343074305472004,0.030032088980078697,-0.05542963743209839,True
gemma2_2b_instruct,writer_source_positions,mlp,3,-1,L3MLP,-0.012600621216819074,-0.09839020669460297,-0.05225799232721329,True
